Time;Demand;Year;Month;Day_of_week;Season;Temperature
14;3786;2017;1;5;1;11.4
15;3843;2017;1;5;1;10.6
16;4065;2017;1;5;1;8.9
17;4332;2017;1;5;1;9.0
18;4356;2017;1;5;1;8.6
19;4265;2017;1;5;1;6.4
20;4139;2017;1;5;1;5.8
21;3974;2017;1;5;1;5.6
22;3794;2017;1;5;1;4.3
23;3542;2017;1;5;1;3.9
0;3254;2017;1;6;1;3.9
1;3080;2017;1;6;1;3.6
2;2991;2017;1;6;1;2.8
3;2953;2017;1;6;1;3.2
4;2983;2017;1;6;1;3.8
5;3188;2017;1;6;1;3.4
6;3673;2017;1;6;1;2.2
7;3967;2017;1;6;1;2.4
8;4149;2017;1;6;1;3.2
9;4195;2017;1;6;1;6.9
10;4051;2017;1;6;1;8.5
11;3908;2017;1;6;1;10.3
12;3663;2017;1;6;1;10.5
13;3808;2017;1;6;1;11.2
14;3806;2017;1;6;1;10.5
15;3916;2017;1;6;1;9.7
16;4110;2017;1;6;1;9.4
17;4336;2017;1;6;1;8.3
18;4331;2017;1;6;1;6.7
19;4234;2017;1;6;1;6.0
20;4114;2017;1;6;1;5.2
21;3959;2017;1;6;1;3.8
22;3807;2017;1;6;1;3.6
23;3609;2017;1;6;1;3.0
0;3349;2017;1;7;1;3.7
1;3185;2017;1;7;1;3.0
2;3074;2017;1;7;1;3.0
3;2996;2017;1;7;1;1.4
4;2984;2017;1;7;1;0.5
5;3079;2017;1;7;1;0.6
6;3353;2017;1;7;1;-0.2
7;3632;2017;1;7;1;1.9
8;3878;2017;1;7;1;4.1
9;3937;2017;1;7;1;5.1
10;3886;2017;1;7;1;4.9
11;3876;2017;1;7;1;5.7
12;3844;2017;1;7;1;4.5
13;3887;2017;1;7;1;5.4
14;3897;2017;1;7;1;4.3
15;3945;2017;1;7;1;3.3
16;4174;2017;1;7;1;3.0
17;4426;2017;1;7;1;2.2
18;4455;2017;1;7;1;1.4
19;4399;2017;1;7;1;0.8
20;4307;2017;1;7;1;0.3
21;4135;2017;1;7;1;-0.2
22;3915;2017;1;7;1;-0.3
23;3725;2017;1;7;1;-0.3
0;3443;2017;1;1;1;-0.3
1;3247;2017;1;1;1;-1.2
2;3123;2017;1;1;1;-1.2
3;3037;2017;1;1;1;-1.9
4;2988;2017;1;1;1;-0.8
5;3044;2017;1;1;1;-1.1
6;3254;2017;1;1;1;-0.5
7;3516;2017;1;1;1;0.2
8;3743;2017;1;1;1;1.5
9;3840;2017;1;1;1;2.5
10;3746;2017;1;1;1;2.9
11;3625;2017;1;1;1;4.4
12;3557;2017;1;1;1;2.7
13;3529;2017;1;1;1;4.5
14;3525;2017;1;1;1;3.9
15;3595;2017;1;1;1;3.1
16;3874;2017;1;1;1;2.2
17;4301;2017;1;1;1;1.2
18;4426;2017;1;1;1;0.5
19;4426;2017;1;1;1;0.7
20;4364;2017;1;1;1;-1.4
21;4196;2017;1;1;1;-1.1
22;3933;2017;1;1;1;-1.5
23;3676;2017;1;1;1;-1.6
0;3381;2017;1;2;1;-1.3
1;3198;2017;1;2;1;-0.5
2;3105;2017;1;2;1;-0.8
3;3057;2017;1;2;1;-1.1
4;3106;2017;1;2;1;0.2
5;3366;2017;1;2;1;-1.6
6;3941;2017;1;2;1;-0.4
7;4341;2017;1;2;1;0.2
8;4567;2017;1;2;1;3.1
9;4627;2017;1;2;1;4.1
10;4471;2017;1;2;1;5.8
11;4347;2017;1;2;1;6.8
12;4075;2017;1;2;1;8.0
13;4156;2017;1;2;1;7.7
14;4152;2017;1;2;1;7.3
15;4200;2017;1;2;1;6.7
16;4438;2017;1;2;1;5.7
17;4743;2017;1;2;1;4.8
18;4757;2017;1;2;1;3.9
19;4640;2017;1;2;1;4.1
20;4491;2017;1;2;1;4.0
21;4293;2017;1;2;1;3.5
22;4053;2017;1;2;1;3.1
23;3773;2017;1;2;1;3.7
0;3445;2017;1;3;1;2.7
1;3252;2017;1;3;1;2.9
2;3155;2017;1;3;1;2.7
3;3096;2017;1;3;1;2.0
4;3108;2017;1;3;1;1.5
5;3335;2017;1;3;1;1.2
6;3866;2017;1;3;1;1.4
7;4193;2017;1;3;1;3.0
8;4388;2017;1;3;1;4.8
9;4382;2017;1;3;1;6.8
10;4209;2017;1;3;1;8.2
11;4085;2017;1;3;1;9.2
12;3864;2017;1;3;1;9.7
13;3954;2017;1;3;1;10.5
14;3954;2017;1;3;1;9.7
15;3978;2017;1;3;1;9.2
16;4223;2017;1;3;1;8.2
17;4515;2017;1;3;1;7.2
18;4530;2017;1;3;1;6.3
19;4426;2017;1;3;1;5.5
20;4309;2017;1;3;1;4.1
21;4145;2017;1;3;1;4.5
22;3939;2017;1;3;1;4.5
23;3693;2017;1;3;1;3.5
0;3388;2017;1;4;1;4.5
1;3218;2017;1;4;1;3.3
2;3124;2017;1;4;1;2.6
3;3075;2017;1;4;1;3.0
4;3114;2017;1;4;1;2.5
5;3334;2017;1;4;1;1.8
6;3850;2017;1;4;1;1.5
7;4174;2017;1;4;1;2.0
8;4379;2017;1;4;1;4.6
9;4410;2017;1;4;1;6.2
10;4242;2017;1;4;1;6.7
11;4097;2017;1;4;1;8.1
12;3836;2017;1;4;1;8.9
13;3922;2017;1;4;1;9.5
14;3905;2017;1;4;1;8.9
15;3963;2017;1;4;1;8.8
16;4155;2017;1;4;1;8.3
17;4438;2017;1;4;1;7.5
18;4445;2017;1;4;1;5.9
19;4340;2017;1;4;1;7.1
20;4222;2017;1;4;1;7.8
21;4030;2017;1;4;1;8.0
22;3825;2017;1;4;1;6.2
23;3573;2017;1;4;1;5.0
0;3292;2017;1;5;1;5.0
1;3126;2017;1;5;1;4.5
2;3045;2017;1;5;1;4.8
3;2999;2017;1;5;1;4.2
4;3022;2017;1;5;1;4.6
5;3223;2017;1;5;1;4.8
6;3697;2017;1;5;1;4.6
7;4051;2017;1;5;1;5.7
8;4356;2017;1;5;1;6.6
9;4490;2017;1;5;1;7.7
10;4331;2017;1;5;1;9.4
11;4170;2017;1;5;1;9.4
12;3890;2017;1;5;1;10.3
13;3960;2017;1;5;1;10.6
14;3923;2017;1;5;1;10.0
15;3945;2017;1;5;1;9.2
16;4198;2017;1;5;1;8.0
17;4484;2017;1;5;1;7.3
18;4498;2017;1;5;1;6.2
19;4410;2017;1;5;1;5.7
20;4291;2017;1;5;1;4.9
21;4125;2017;1;5;1;3.9
22;3917;2017;1;5;1;2.8
23;3673;2017;1;5;1;3.3
0;3395;2017;1;6;1;3.3
1;3211;2017;1;6;1;3.2
2;3119;2017;1;6;1;3.4
3;3056;2017;1;6;1;3.2
4;3076;2017;1;6;1;3.0
5;3274;2017;1;6;1;2.6
6;3782;2017;1;6;1;2.5
7;4189;2017;1;6;1;2.7
8;4562;2017;1;6;1;2.8
9;4829;2017;1;6;1;2.8
10;4827;2017;1;6;1;2.8
11;4792;2017;1;6;1;3.5
12;4543;2017;1;6;1;3.4
13;4656;2017;1;6;1;2.9
14;4661;2017;1;6;1;3.3
15;4687;2017;1;6;1;3.3
16;4838;2017;1;6;1;3.3
17;4899;2017;1;6;1;2.5
18;4811;2017;1;6;1;2.3
19;4635;2017;1;6;1;2.6
20;4468;2017;1;6;1;2.9
21;4243;2017;1;6;1;3.2
22;4032;2017;1;6;1;3.4
23;3789;2017;1;6;1;3.7
0;3480;2017;1;7;1;3.7
1;3264;2017;1;7;1;3.5
2;3137;2017;1;7;1;3.5
3;3052;2017;1;7;1;3.8
4;3030;2017;1;7;1;4.1
5;3122;2017;1;7;1;2.9
6;3394;2017;1;7;1;1.3
7;3649;2017;1;7;1;4.0
8;3852;2017;1;7;1;7.4
9;3844;2017;1;7;1;8.9
10;3708;2017;1;7;1;9.7
11;3631;2017;1;7;1;10.4
12;3503;2017;1;7;1;9.9
13;3524;2017;1;7;1;9.8
14;3498;2017;1;7;1;8.8
15;3507;2017;1;7;1;8.1
16;3706;2017;1;7;1;7.4
17;4055;2017;1;7;1;6.3
18;4135;2017;1;7;1;5.7
19;4091;2017;1;7;1;5.2
20;4014;2017;1;7;1;4.5
21;3854;2017;1;7;1;4.4
22;3650;2017;1;7;1;4.4
23;3444;2017;1;7;1;3.9
0;3172;2017;1;1;1;3.6
1;2995;2017;1;1;1;3.7
2;2889;2017;1;1;1;3.5
3;2825;2017;1;1;1;4.1
4;2802;2017;1;1;1;2.8
5;2870;2017;1;1;1;1.7
6;3072;2017;1;1;1;1.3
7;3297;2017;1;1;1;2.0
8;3482;2017;1;1;1;4.3
9;3489;2017;1;1;1;6.6
10;3362;2017;1;1;1;8.0
11;3241;2017;1;1;1;9.7
12;3137;2017;1;1;1;11.4
13;3064;2017;1;1;1;12.1
14;3038;2017;1;1;1;11.7
15;3096;2017;1;1;1;9.8
16;3314;2017;1;1;1;8.5
17;3743;2017;1;1;1;6.5
18;3888;2017;1;1;1;5.1
19;3880;2017;1;1;1;4.8
20;3834;2017;1;1;1;5.0
21;3685;2017;1;1;1;6.7
22;3445;2017;1;1;1;6.2
23;3233;2017;1;1;1;5.5
0;3001;2017;1;2;1;4.6
1;2872;2017;1;2;1;5.3
2;2810;2017;1;2;1;4.1
3;2787;2017;1;2;1;3.5
4;2840;2017;1;2;1;3.2
5;3079;2017;1;2;1;2.7
6;3612;2017;1;2;1;2.7
7;3989;2017;1;2;1;3.4
8;4268;2017;1;2;1;3.8
9;4374;2017;1;2;1;5.8
10;4266;2017;1;2;1;6.8
11;4172;2017;1;2;1;6.7
12;4011;2017;1;2;1;6.6
13;4159;2017;1;2;1;6.4
14;4171;2017;1;2;1;5.7
15;4240;2017;1;2;1;5.1
16;4448;2017;1;2;1;4.3
17;4755;2017;1;2;1;3.7
18;4785;2017;1;2;1;3.3
19;4679;2017;1;2;1;2.4
20;4545;2017;1;2;1;1.9
21;4372;2017;1;2;1;1.2
22;4126;2017;1;2;1;2.0
23;3841;2017;1;2;1;1.7
0;3517;2017;1;3;1;1.1
1;3323;2017;1;3;1;0.6
2;3223;2017;1;3;1;0.1
3;3164;2017;1;3;1;-0.5
4;3186;2017;1;3;1;-0.5
5;3425;2017;1;3;1;-0.5
6;3979;2017;1;3;1;-1.2
7;4329;2017;1;3;1;0.9
8;4505;2017;1;3;1;3.5
9;4540;2017;1;3;1;4.9
10;4414;2017;1;3;1;4.8
11;4302;2017;1;3;1;5.5
12;4048;2017;1;3;1;6.6
13;4153;2017;1;3;1;6.9
14;4155;2017;1;3;1;7.0
15;4203;2017;1;3;1;5.8
16;4452;2017;1;3;1;4.1
17;4790;2017;1;3;1;3.1
18;4846;2017;1;3;1;2.6
19;4751;2017;1;3;1;2.0
20;4632;2017;1;3;1;1.6
21;4451;2017;1;3;1;1.1
22;4206;2017;1;3;1;0.9
23;3918;2017;1;3;1;0.3
0;3587;2017;1;4;1;0.2
1;3384;2017;1;4;1;0.1
2;3267;2017;1;4;1;0.6
3;3210;2017;1;4;1;0.1
4;3227;2017;1;4;1;0.1
5;3461;2017;1;4;1;-0.9
6;4013;2017;1;4;1;-0.3
7;4358;2017;1;4;1;2.2
8;4543;2017;1;4;1;4.4
9;4557;2017;1;4;1;6.2
10;4357;2017;1;4;1;7.0
11;4212;2017;1;4;1;8.5
12;3944;2017;1;4;1;9.1
13;4076;2017;1;4;1;8.8
14;4033;2017;1;4;1;8.2
15;4085;2017;1;4;1;7.3
16;4291;2017;1;4;1;6.6
17;4610;2017;1;4;1;5.2
18;4657;2017;1;4;1;5.0
19;4581;2017;1;4;1;4.2
20;4468;2017;1;4;1;3.4
21;4307;2017;1;4;1;3.3
22;4091;2017;1;4;1;2.7
23;3822;2017;1;4;1;2.0
0;3496;2017;1;5;1;1.1
1;3308;2017;1;5;1;0.6
2;3201;2017;1;5;1;1.3
3;3154;2017;1;5;1;-0.3
4;3180;2017;1;5;1;-0.4
5;3421;2017;1;5;1;-1.1
6;3974;2017;1;5;1;-0.1
7;4313;2017;1;5;1;1.8
8;4494;2017;1;5;1;3.8
9;4498;2017;1;5;1;5.5
10;4315;2017;1;5;1;7.6
11;4160;2017;1;5;1;8.0
12;3884;2017;1;5;1;9.7
13;3946;2017;1;5;1;10.0
14;3915;2017;1;5;1;9.6
15;3939;2017;1;5;1;8.6
16;4140;2017;1;5;1;6.9
17;4459;2017;1;5;1;5.5
18;4518;2017;1;5;1;5.3
19;4426;2017;1;5;1;5.4
20;4306;2017;1;5;1;5.6
21;4134;2017;1;5;1;5.1
22;3904;2017;1;5;1;6.8
23;3663;2017;1;5;1;5.0
0;3373;2017;1;6;1;4.6
1;3191;2017;1;6;1;3.6
2;3090;2017;1;6;1;3.1
3;3026;2017;1;6;1;2.7
4;3055;2017;1;6;1;2.3
5;3265;2017;1;6;1;5.0
6;3746;2017;1;6;1;7.1
7;4077;2017;1;6;1;5.5
8;4399;2017;1;6;1;5.9
9;4584;2017;1;6;1;5.3
10;4493;2017;1;6;1;6.2
11;4205;2017;1;6;1;9.3
12;3813;2017;1;6;1;15.5
13;3853;2017;1;6;1;15.6
14;3829;2017;1;6;1;15.7
15;3798;2017;1;6;1;15.1
16;3926;2017;1;6;1;13.8
17;4170;2017;1;6;1;13.7
18;4162;2017;1;6;1;12.5
19;4042;2017;1;6;1;11.0
20;3920;2017;1;6;1;10.8
21;3756;2017;1;6;1;10.4
22;3607;2017;1;6;1;8.1
23;3412;2017;1;6;1;8.2
0;3160;2017;1;7;1;6.9
1;3025;2017;1;7;1;6.8
2;2948;2017;1;7;1;5.3
3;2897;2017;1;7;1;5.8
4;2890;2017;1;7;1;5.9
5;2968;2017;1;7;1;5.3
6;3206;2017;1;7;1;5.5
7;3436;2017;1;7;1;6.6
8;3643;2017;1;7;1;7.9
9;3653;2017;1;7;1;9.2
10;3541;2017;1;7;1;11.3
11;3432;2017;1;7;1;11.9
12;3284;2017;1;7;1;12.3
13;3251;2017;1;7;1;13.0
14;3213;2017;1;7;1;12.8
15;3211;2017;1;7;1;11.1
16;3365;2017;1;7;1;10.7
17;3699;2017;1;7;1;7.6
18;3781;2017;1;7;1;8.0
19;3748;2017;1;7;1;7.8
20;3679;2017;1;7;1;7.3
21;3523;2017;1;7;1;7.1
22;3345;2017;1;7;1;7.5
23;3181;2017;1;7;1;6.8
0;2964;2017;1;1;1;6.0
1;2831;2017;1;1;1;5.4
2;2745;2017;1;1;1;5.5
3;2701;2017;1;1;1;5.3
4;2662;2017;1;1;1;5.5
5;2707;2017;1;1;1;5.5
6;2860;2017;1;1;1;5.1
7;3064;2017;1;1;1;5.5
8;3230;2017;1;1;1;6.8
9;3358;2017;1;1;1;7.2
10;3309;2017;1;1;1;9.7
11;3152;2017;1;1;1;9.4
12;3043;2017;1;1;1;11.7
13;2992;2017;1;1;1;11.2
14;2983;2017;1;1;1;11.3
15;3056;2017;1;1;1;11.1
16;3232;2017;1;1;1;9.6
17;3599;2017;1;1;1;8.5
18;3692;2017;1;1;1;9.2
19;3657;2017;1;1;1;8.4
20;3575;2017;1;1;1;7.8
21;3424;2017;1;1;1;8.6
22;3190;2017;1;1;1;8.4
23;2958;2017;1;1;1;8.1
0;2739;2017;1;2;1;7.9
1;2627;2017;1;2;1;7.1
2;2587;2017;1;2;1;7.2
3;2578;2017;1;2;1;7.1
4;2622;2017;1;2;1;7.8
5;2810;2017;1;2;1;7.8
6;3215;2017;1;2;1;7.4
7;3499;2017;1;2;1;8.3
8;3726;2017;1;2;1;12.8
9;3791;2017;1;2;1;16.0
10;3669;2017;1;2;1;18.9
11;3584;2017;1;2;1;14.2
12;3436;2017;1;2;1;17.2
13;3564;2017;1;2;1;16.2
14;3538;2017;1;2;1;17.0
15;3514;2017;1;2;1;16.2
16;3644;2017;1;2;1;13.6
17;3916;2017;1;2;1;11.9
18;3965;2017;1;2;1;10.7
19;3869;2017;1;2;1;10.1
20;3759;2017;1;2;1;9.6
21;3616;2017;1;2;1;8.5
22;3471;2017;1;2;1;7.5
23;3248;2017;1;2;1;6.9
0;3004;2017;1;3;1;6.6
1;2884;2017;1;3;1;5.8
2;2841;2017;1;3;1;5.3
3;2822;2017;1;3;1;4.7
4;2865;2017;1;3;1;3.9
5;3081;2017;1;3;1;3.3
6;3556;2017;1;3;1;3.0
7;3839;2017;1;3;1;3.7
8;4055;2017;1;3;1;5.2
9;4135;2017;1;3;1;6.7
10;4039;2017;1;3;1;7.9
11;3951;2017;1;3;1;8.9
12;3717;2017;1;3;1;9.1
13;3802;2017;1;3;1;9.6
14;3786;2017;1;3;1;9.1
15;3806;2017;1;3;1;8.2
16;3989;2017;1;3;1;7.2
17;4291;2017;1;3;1;6.2
18;4347;2017;1;3;1;5.1
19;4249;2017;1;3;1;4.3
20;4142;2017;1;3;1;4.2
21;3972;2017;1;3;1;4.8
22;3759;2017;1;3;1;4.9
23;3494;2017;1;3;1;4.9
0;3203;2017;2;4;1;4.8
1;3036;2017;2;4;1;4.4
2;2957;2017;2;4;1;4.0
3;2913;2017;2;4;1;3.7
4;2935;2017;2;4;1;3.5
5;3143;2017;2;4;1;3.1
6;3621;2017;2;4;1;2.4
7;3937;2017;2;4;1;3.2
8;4158;2017;2;4;1;4.6
9;4241;2017;2;4;1;5.9
10;4076;2017;2;4;1;7.4
11;3921;2017;2;4;1;7.5
12;3675;2017;2;4;1;9.8
13;3749;2017;2;4;1;9.7
14;3776;2017;2;4;1;9.4
15;3817;2017;2;4;1;9.4
16;3952;2017;2;4;1;8.1
17;4216;2017;2;4;1;6.9
18;4276;2017;2;4;1;6.9
19;4192;2017;2;4;1;5.8
20;4072;2017;2;4;1;7.6
21;3911;2017;2;4;1;6.2
22;3724;2017;2;4;1;5.4
23;3484;2017;2;4;1;4.4
0;3220;2017;2;5;1;3.8
1;3079;2017;2;5;1;3.4
2;3010;2017;2;5;1;2.6
3;2975;2017;2;5;1;2.0
4;3006;2017;2;5;1;2.0
5;3233;2017;2;5;1;1.9
6;3731;2017;2;5;1;1.7
7;4023;2017;2;5;1;2.4
8;4233;2017;2;5;1;4.0
9;4314;2017;2;5;1;5.9
10;4184;2017;2;5;1;7.8
11;4077;2017;2;5;1;8.4
12;3831;2017;2;5;1;9.2
13;3953;2017;2;5;1;9.2
14;3965;2017;2;5;1;9.2
15;3980;2017;2;5;1;7.6
16;4152;2017;2;5;1;6.8
17;4462;2017;2;5;1;5.3
18;4532;2017;2;5;1;4.9
19;4435;2017;2;5;1;3.9
20;4315;2017;2;5;1;1.8
21;4150;2017;2;5;1;1.2
22;3926;2017;2;5;1;1.9
23;3666;2017;2;5;1;2.0
0;3364;2017;2;6;1;1.3
1;3185;2017;2;6;1;2.4
2;3095;2017;2;6;1;3.0
3;3020;2017;2;6;1;6.0
4;3029;2017;2;6;1;5.6
5;3226;2017;2;6;1;5.1
6;3696;2017;2;6;1;5.3
7;3961;2017;2;6;1;6.0
8;4130;2017;2;6;1;8.0
9;4167;2017;2;6;1;9.5
10;4036;2017;2;6;1;11.1
11;3930;2017;2;6;1;12.1
12;3678;2017;2;6;1;12.9
13;3757;2017;2;6;1;12.1
14;3740;2017;2;6;1;11.3
15;3768;2017;2;6;1;10.1
16;3927;2017;2;6;1;9.2
17;4189;2017;2;6;1;8.5
18;4241;2017;2;6;1;7.5
19;4154;2017;2;6;1;6.8
20;4044;2017;2;6;1;6.0
21;3889;2017;2;6;1;5.8
22;3728;2017;2;6;1;6.3
23;3504;2017;2;6;1;6.0
0;3236;2017;2;7;1;5.9
1;3080;2017;2;7;1;5.5
2;2999;2017;2;7;1;5.1
3;2930;2017;2;7;1;5.4
4;2910;2017;2;7;1;5.4
5;2990;2017;2;7;1;5.4
6;3236;2017;2;7;1;5.5
7;3443;2017;2;7;1;6.4
8;3624;2017;2;7;1;8.4
9;3638;2017;2;7;1;10.0
10;3523;2017;2;7;1;11.5
11;3422;2017;2;7;1;12.0
12;3280;2017;2;7;1;12.4
13;3241;2017;2;7;1;13.3
14;3195;2017;2;7;1;12.5
15;3197;2017;2;7;1;11.8
16;3319;2017;2;7;1;9.5
17;3651;2017;2;7;1;8.1
18;3783;2017;2;7;1;7.4
19;3753;2017;2;7;1;7.2
20;3688;2017;2;7;1;7.2
21;3546;2017;2;7;1;6.8
22;3361;2017;2;7;1;7.0
23;3188;2017;2;7;1;6.9
0;2972;2017;2;1;1;6.3
1;2844;2017;2;1;1;6.1
2;2780;2017;2;1;1;5.5
3;2728;2017;2;1;1;5.3
4;2712;2017;2;1;1;4.7
5;2753;2017;2;1;1;4.5
6;2914;2017;2;1;1;3.8
7;3081;2017;2;1;1;4.9
8;3226;2017;2;1;1;6.3
9;3317;2017;2;1;1;8.0
10;3387;2017;2;1;1;8.7
11;3378;2017;2;1;1;9.7
12;3367;2017;2;1;1;9.2
13;3348;2017;2;1;1;9.2
14;3333;2017;2;1;1;9.5
15;3373;2017;2;1;1;8.2
16;3542;2017;2;1;1;7.5
17;3815;2017;2;1;1;7.7
18;3875;2017;2;1;1;7.7
19;3820;2017;2;1;1;8.1
20;3714;2017;2;1;1;8.2
21;3547;2017;2;1;1;7.7
22;3314;2017;2;1;1;7.5
23;3072;2017;2;1;1;7.5
0;2843;2017;2;2;1;7.6
1;2732;2017;2;2;1;7.2
2;2691;2017;2;2;1;6.9
3;2677;2017;2;2;1;6.7
4;2729;2017;2;2;1;5.8
5;2945;2017;2;2;1;4.7
6;3381;2017;2;2;1;3.4
7;3636;2017;2;2;1;7.0
8;3836;2017;2;2;1;10.6
9;3892;2017;2;2;1;13.2
10;3791;2017;2;2;1;14.6
11;3734;2017;2;2;1;13.3
12;3629;2017;2;2;1;14.1
13;3786;2017;2;2;1;13.9
14;3729;2017;2;2;1;12.2
15;3758;2017;2;2;1;11.2
16;3918;2017;2;2;1;9.4
17;4192;2017;2;2;1;8.5
18;4263;2017;2;2;1;7.4
19;4162;2017;2;2;1;6.8
20;4038;2017;2;2;1;6.8
21;3870;2017;2;2;1;6.3
22;3693;2017;2;2;1;6.2
23;3446;2017;2;2;1;5.6
0;3184;2017;2;3;1;5.3
1;3045;2017;2;3;1;4.6
2;2982;2017;2;3;1;4.0
3;2952;2017;2;3;1;4.0
4;2987;2017;2;3;1;3.5
5;3178;2017;2;3;1;3.5
6;3631;2017;2;3;1;3.4
7;3879;2017;2;3;1;5.0
8;4072;2017;2;3;1;6.6
9;4159;2017;2;3;1;7.4
10;4074;2017;2;3;1;8.6
11;3981;2017;2;3;1;9.0
12;3749;2017;2;3;1;9.6
13;3867;2017;2;3;1;9.3
14;3877;2017;2;3;1;9.0
15;3924;2017;2;3;1;7.3
16;4124;2017;2;3;1;6.0
17;4452;2017;2;3;1;5.2
18;4534;2017;2;3;1;4.2
19;4430;2017;2;3;1;3.8
20;4304;2017;2;3;1;3.8
21;4123;2017;2;3;1;3.6
22;3912;2017;2;3;1;3.9
23;3643;2017;2;3;1;3.6
0;3353;2017;2;4;1;3.5
1;3181;2017;2;4;1;3.8
2;3085;2017;2;4;1;2.9
3;3037;2017;2;4;1;2.7
4;3044;2017;2;4;1;3.0
5;3242;2017;2;4;1;3.1
6;3711;2017;2;4;1;3.7
7;3995;2017;2;4;1;5.0
8;4177;2017;2;4;1;6.5
9;4220;2017;2;4;1;8.3
10;4077;2017;2;4;1;9.0
11;3979;2017;2;4;1;9.5
12;3750;2017;2;4;1;10.0
13;3820;2017;2;4;1;9.4
14;3795;2017;2;4;1;9.9
15;3818;2017;2;4;1;9.2
16;3997;2017;2;4;1;7.9
17;4284;2017;2;4;1;7.2
18;4354;2017;2;4;1;6.4
19;4258;2017;2;4;1;6.1
20;4136;2017;2;4;1;7.1
21;3957;2017;2;4;1;6.5
22;3773;2017;2;4;1;5.4
23;3502;2017;2;4;1;5.4
0;3203;2017;2;5;1;5.0
1;3046;2017;2;5;1;5.0
2;2970;2017;2;5;1;4.6
3;2931;2017;2;5;1;4.1
4;2962;2017;2;5;1;2.9
5;3167;2017;2;5;1;1.3
6;3651;2017;2;5;1;1.5
7;4054;2017;2;5;1;1.9
8;4436;2017;2;5;1;2.4
9;4671;2017;2;5;1;2.4
10;4689;2017;2;5;1;2.6
11;4666;2017;2;5;1;2.7
12;4495;2017;2;5;1;2.3
13;4637;2017;2;5;1;1.8
14;4663;2017;2;5;1;1.5
15;4699;2017;2;5;1;1.2
16;4842;2017;2;5;1;1.0
17;4957;2017;2;5;1;1.1
18;4908;2017;2;5;1;1.5
19;4735;2017;2;5;1;1.7
20;4547;2017;2;5;1;1.9
21;4331;2017;2;5;1;2.3
22;4055;2017;2;5;1;2.4
23;3749;2017;2;5;1;2.3
0;3402;2017;2;6;1;2.4
1;3214;2017;2;6;1;2.4
2;3112;2017;2;6;1;2.5
3;3054;2017;2;6;1;2.5
4;3074;2017;2;6;1;2.7
5;3283;2017;2;6;1;2.4
6;3751;2017;2;6;1;2.3
7;4057;2017;2;6;1;3.1
8;4281;2017;2;6;1;5.1
9;4271;2017;2;6;1;7.4
10;4107;2017;2;6;1;7.7
11;4045;2017;2;6;1;8.9
12;3873;2017;2;6;1;7.5
13;4120;2017;2;6;1;6.7
14;4201;2017;2;6;1;5.3
15;4310;2017;2;6;1;5.7
16;4469;2017;2;6;1;4.6
17;4651;2017;2;6;1;4.6
18;4643;2017;2;6;1;4.2
19;4513;2017;2;6;1;3.7
20;4367;2017;2;6;1;3.1
21;4190;2017;2;6;1;2.7
22;4008;2017;2;6;1;2.5
23;3778;2017;2;6;1;2.2
0;3503;2017;2;7;1;1.6
1;3316;2017;2;7;1;1.1
2;3191;2017;2;7;1;0.9
3;3109;2017;2;7;1;0.0
4;3075;2017;2;7;1;-0.7
5;3162;2017;2;7;1;-1.1
6;3409;2017;2;7;1;-0.9
7;3613;2017;2;7;1;2.8
8;3776;2017;2;7;1;4.5
9;3787;2017;2;7;1;5.6
10;3646;2017;2;7;1;7.7
11;3525;2017;2;7;1;8.7
12;3378;2017;2;7;1;8.7
13;3318;2017;2;7;1;7.6
14;3391;2017;2;7;1;8.4
15;3437;2017;2;7;1;8.1
16;3581;2017;2;7;1;6.7
17;3928;2017;2;7;1;6.1
18;4083;2017;2;7;1;4.9
19;4072;2017;2;7;1;4.5
20;4003;2017;2;7;1;4.3
21;3859;2017;2;7;1;3.5
22;3657;2017;2;7;1;3.4
23;3477;2017;2;7;1;1.6
0;3222;2017;2;1;1;2.1
1;3064;2017;2;1;1;2.3
2;2970;2017;2;1;1;2.0
3;2891;2017;2;1;1;1.2
4;2859;2017;2;1;1;0.5
5;2925;2017;2;1;1;0.2
6;3119;2017;2;1;1;0.7
7;3315;2017;2;1;1;3.4
8;3442;2017;2;1;1;5.8
9;3457;2017;2;1;1;7.2
10;3360;2017;2;1;1;9.0
11;3257;2017;2;1;1;10.2
12;3196;2017;2;1;1;10.1
13;3148;2017;2;1;1;10.4
14;3111;2017;2;1;1;9.9
15;3171;2017;2;1;1;8.9
16;3344;2017;2;1;1;7.6
17;3773;2017;2;1;1;6.0
18;4001;2017;2;1;1;4.9
19;4013;2017;2;1;1;4.2
20;3970;2017;2;1;1;4.0
21;3834;2017;2;1;1;3.2
22;3588;2017;2;1;1;2.5
23;3359;2017;2;1;1;2.5
0;3101;2017;2;2;1;2.9
1;2957;2017;2;2;1;2.4
2;2891;2017;2;2;1;2.7
3;2859;2017;2;2;1;2.3
4;2897;2017;2;2;1;2.5
5;3152;2017;2;2;1;1.9
6;3672;2017;2;2;1;2.7
7;3992;2017;2;2;1;4.6
8;4190;2017;2;2;1;6.5
9;4249;2017;2;2;1;8.3
10;4126;2017;2;2;1;9.5
11;4021;2017;2;2;1;10.6
12;3771;2017;2;2;1;10.8
13;3868;2017;2;2;1;10.7
14;3829;2017;2;2;1;9.8
15;3854;2017;2;2;1;9.8
16;4054;2017;2;2;1;9.1
17;4324;2017;2;2;1;8.1
18;4407;2017;2;2;1;7.6
19;4315;2017;2;2;1;6.6
